0 00 001 0011 10011 000100 1011101 00111011 011000010 1000001011 10101000000 100101010011 1011100000000 10100100001000 001101000000111 0111001011001000 10000100110011111 111001001000011000 0100000101111101011 00001100011100101010 010000011100111010000 0001110000001010000100 00011100011111000010001 101010011011001111110011 0101010100100001010000000 00111010110110010011000011 101010011000011100010111100 0001110001111111000101100110 01010100110010101010001000010 010000000001101000111001100101 1100001110101011000101110100001 01000101101001000110110001100111 111111010001111111000110000000010 0110000111010000000011011010110001 11000100001011111110101010010000001 101000111011111101001111111100101000 0101010011000101000001100011110000001 01010111100001000011111101100001100001 000011110100001101100001010110100000000 0001101111000111011100011001010100000001 01001101010011010001011010100000000001000 001010001101000000010100111010011100110001 1011100100101101000100111110100100001000000 10001111111000001100000110101110111100111111 101101010101001000010001010010011001010110101 1011011111101101101100001010011001010110000101 10000101111011100001100111000000101011100111010 010001100101100000101101001111100001011001101111 0011010000010110110001111110111101100011100001001 11011110111101001001000000011010001101000100101000 111100000100011001100110100111100011010011110101000 0100101011011010110100100001010110110101001111111001 
1 01 001 1101 10111 000111 1001001 01101000 101001101 1101110010 00001111101 011001010100 0100110010100 10101101110000 010100011111101 1010111011010111 00111110101011000 110010000011000100 0001100001001110010 11001110111001000100 101010110001011111001 0101000111000110111000 11001000100001010000000 111000111000101110000010 1011101111100010100001010 00101100000011000100001000 010010100011101101000010100 1001101011010000001010011110 11100100000011111000000100010 100010010011001001100011101111 1100101000111111010110110100011 00110000001000000011100111100000 011000111000000001101110000010101 1100011011010010111000001110000011 01010110111111011000000010110110111 000010001111011110111110011110100100 0010111001111010110101010111100000000 01101010001101011111011000001001000010 000100100010010110111010100010101010000 0110111100011111111000101000111000110000 10011011110011011000001001010011110001101 101011110110011100000100001110001100100000 0100110000100111001010101110110110111001000 10101101100100000001000001110101000000100000 011111111011011111110001001101101100000100010 1100000001110111101110001010011001100100001101 01001111111011110101100000100001001011101011000 111111000110001011110011001110110101100001010100 1000011010110000011100001001000100111011001000101 00110111100111010100001010001101110111011101010010 111100100111111101011111011100010101111001110000001 0011110010100100001101001100010110110010011011110011 
0 10 111 1110 10011 000110 0100001 00000100 001101100 0000001001 11110001010 010001001111 0010010100001 10000101001011 110100010111100 0111001001101100 10010000011010100 011001110100011001 1010000001001000110 00001000010111000011 111011100100111010100 1001110101000010110000 00111100101001001100010 011001010001001100000010 0001111001100101101010010 11101001001101110000011101 101010101100100000110100011 1011010011110001100000000110 00100010100111101000101001000 101100010100000000100111001110 0101010111000011010011101000100 11010100111101010110000001010101 011101101100110000101000001000001 1110010010011111110011100001111010 00101101110011001110011101110000000 110101101100110110010001100011100100 1000000001100011000010101001001010001 10100110001101001100000010101010101000 010010110001010011011100111001001001000 1111001111111001000000100100001001101110 11010100111101000011000010101011001111101 101000001010011101001000100001111110000010 1011010100100001010001101010010001110011000 11010100101001011001000100110010101010010110 101011111111000010001000111101001011100111101 1100100001110010001010111101010110111110101100 01100001011010110000000001110101000001010000010 011011011101111011011101100001100100100001010100 0110010001001000110000101111011011110010011001011 10000100001001000001001100111100110110000000000000 010110010101110010101011010010101011001000000100111 1000101110110010100100101010101001001001100011000000 
1 00 001 0001 11110 101101 0000001 11010001 011010001 1010001100 10100111000 001100101110 1001010010100 01010000100011 110000011110000 0011001011001111 11000101100001101 001011100111111001 0001011100001110011 10010101010001110110 000010111010011010100 1001001100111000111000 11001101000010011011001 100110000000101011000010 1101110110000110010111101 10000100111001110100100110 101100111101110111001111111 0010011011011111110101110000 00010011100010011011010110000 101010110111000100101011100111 0011000110011000100100000000110 10111101001110001101111110111000 110111110001101110100001100111010 0010010110101111111101111011000000 11011001100111000110100100010010100 111001111010111010001000010110101000 0110110011110000111011100000111100100 01000110111011100110111010001010000000 100000001010011101110100101001111110100 0100111010111010000110001100100101000101 10101000001101110110000100010001000001000 111101101000001010000011101010010001101110 0110110101000111011100011110000001111000000 10010000100101000101100011000111010011010000 111011001100001111101110011010010101110110111 1111010000111001010001110101111100110110001000 10110101011011001100001011011101010110111111001 110101010111011110100010010010110101111001000000 1101101111111100101001001001110011100010011100001 11001011111000111010000111101000011011110010000011 101110111010100111110011100010101000010000000001111 0011101110111101001100111010101101101011000011100111 
1 11 100 0101 01110 111110 0001000 10011101 110110011 1111011100 01000010101 110001010000 1011100111110 00001001011011 111111010011101 0000101111111110 10011110111010000 110000100110011111 0001111100001110010 10011000111011011101 111011000000000011110 1011000111100100010101 01001110000001101111101 111001000010111101000101 0010101001011000111000101 00100111111100010010111101 001110000010011011111011110 1100100011110011010110000000 11101010100011101100101001101 001100100011001000001001101010 1111111011001111111110111000101 01111011110011010001101001100111 011111111101100011011101000011000 1100111100011011101100000110000111 10110011001111101001100101001010000 111011111111100110110101010100110000 0101001000010010111111110001110100001 11111011110101100101011001100000001111 000101001111110111011101000011110101100 1111000110111100101111111101100101100101 11111101101001001000101001101110111110011 111100001000110000100111101111001011000110 1111001011111110011000000100101110000110000 00101101001010110010101001011110001011111100 101101000110110010000100111000111011101111111 0011110011010111101100101111110010111000110100 01100101000111110000111001100000111011100100000 100110001101011101111100110101110001111101001000 1010010110010100110110110011110111111101100101111 01001001111110001011100101011001001111001010101111 111010001111010110111101111010110100110101001100101 1101000110001100011111001011110101111111110010111000 
0 01 110 1111 11011 110010 0101110 10001110 100110100 0101011111 11000001000 011010111000 1101101000000 00000011000000 111000101110001 1111001011111110 11110001110010100 110010010100101001 0010110111010101111 10101101001000000110 010100000110111010111 0000111011101110001000 00010100011000111110101 011100101111110001101110 0101001001010110011001010 01100110110101110011011110 100110110000110111111011011 1110011011110011111110101000 01101001110101001111000110101 111110111011100111000111011010 0100001101011100110110010001111 01101011111110100110101011000110 011110110010101010001101101101010 0110100000110010111111001110101000 10010111110110011110011000011011000 011111000111010110100001010000000110 1011110101001111001000101110001100000 10101001011010111100110111000111010000 100110111011101010010111111110010010000 0010101010011110101111110001011110000010 00110101010001101100111111111010000011100 111100100111000101101001101111100110010111 1110101111000101110101001000010101111100011 11001011001001011011011110111100001101100101 100111001000110111100110011101000011011001100 0100010000111011111011001100010110000111111000 01101101011111010001001000011111100001010100001 100101100110011011101101100000111010001011000011 1100000110001111001110110000100011100010001111001 01111011101111000001111111101001010010011111101010 000110011110101110111011111000011011011011100101010 1101110101100000011010010101011110111100010111111000 
0 01 001 1010 10001 110000 1000000 01000000 000100000 0101000001 01001100011 101011101111 1011000111110 10100001001000 100010110011010 1000000001110111 00111001100110000 000001110011000000 1001101010011101110 00110010010001011000 001101101111010101000 0001001110001110100100 00011110100100011010000 000000000100110101001010 1001000011001010110100110 11010111100011001010001101 000101010111111010011010000 0010010011111111101000100001 00011000110101111010110111010 101011010011001010110011000011 0111001100011010011011110010111 01111010000000111000111000010010 011101111010100011111010010101100 0110111011001001010001001110010000 10101100011000001101010011111000010 011110010011111100111100001101000010 0010010011110010011010101110111101000 00011011111100001110000001110101111110 111100001110000000011100111101111001001 1100011001001000111100101101000001100001 10110101010001001100100001011101100110010 010110111000010100111110101011011000000100 1011111111011000111000000011100000010101000 11100110101100111011001001111001011000110000 101110110101110111001110011011100101001001101 1110010110100110110001001100100001110100110000 11010010100011110011110010001011001100000000101 010111101101001000101100111110000010110111111011 1110100000011111010010110111000111110011011010010 10111101100110001101010101100010010101000100100000 000111111011010101001100111100111110111100000001001 1101100001110001110011010010111101011011110010011001 
0 10 000 1010 01110 111101 1100011 01111010 100000011 1110000100 01100010000 011010010000 0111110110111 01011011100100 000100100110001 1010000010101000 11010111110011111 001001010010110010 0001000001010010010 00100001110111000110 011010111011001010000 1010100101000010100010 11010110010001110111001 111011010011111000011011 1000000010001101111000010 01010110010000011001000000 110010110110110101110100001 0111010100111101001110000001 10110010111001010101101111001 010101111001110001000011010000 1111100000110111110000000100011 11011111101111001001110010110100 010001000100101011101110001001001 1011011000110111000101100101001110 01001110011101000000100110100001010 000010010110110011100011101001101110 0010110001100110100101000101011010011 10001010011011001011111101011010110011 101000110111110000100011100001001010100 0011001000100110001001001100001000000000 10011000101001001100110001111001100001010 100001001110000001000001001001010110110110 0101101001101111110110001100110111000100001 01011101000111000001101110000001000101001000 100001000101111010000110011011011000110110000 1010100010111110100110001101101001110010100000 00011010111010011001100010001000010001001000001 001111010110011000100000110010011010001100001011 1111110110110111101101000010001000011100101100011 01001011001100001110010010110011000010011011010000 001011001101010010100110110000110000101000001110000 0110100010101110000000110000101000011001100110100001 
0 10 000 0110 11000 011111 0111110 11111000 010110100 1010110000 00001110010 111101010101 0111000000010 11100011000100 110000110000001 1110000011101010 01111000111101101 111010111110101000 0101100110100000101 11101001100101011100 110011001101001001101 0001011011000101000000 00101000101111101100010 001110110011010010100101 1011111100010110100001011 11111110101100011100101010 001101010000100100100000100 1101000100010110001010100110 10100100111010101100001100000 111111001001111101100100110010 0100000000010010010111000000111 11101100000111101010100011111010 001000111110110010100010101100001 1001011000010001100101010000100010 11001010101101101101001001110111001 011001101101011110111111000010010000 0101101101010101111011101001101000001 00111000001011011111110010101010100000 011000000001010111000110001110101000101 1100110100000010110001011011111110000100 10100101001000110010110011001100111100010 010010101110111001000111101000111001111001 1100110010000100001100100111000010011101001 10111010101101100111011011111011011111111001 101110001100110001010111000011011100100101110 1010010111011101100111010110110101111010101101 11000101101000110111110111110110110111001101000 011011011111001111000110110111100110101001101100 1001010011100010110011011101100110101011000000000 00011001001000101001010110011110011010101011011100 011010101000110101011101011011111010000110100010010 1010111011100000111111011001111010011110011110011000 
0 01 001 0110 01101 111000 1110100 11000110 101000110 0100000000 10001011001 110001000101 0001110110000 00000011010101 001110110110101 1001000110110010 11010001100011101 001100001000001001 1101100101010101000 11000011000100001100 100011011100101000010 1110111011000000110100 11000000010011000000100 000011110100000000000011 0000010110111110110010001 00101101110101011000111011 001010000010100110011100100 1111000001010010010111011100 00000110001001010001100010101 101100001101001101100110111001 1010000101101101010011001101001 00110000011110101101001000000100 101100110111010100101110000001110 0001101001100110100101101001100010 11011101000100011011001001100111110 001110001101010010001101101111110110 0000001010100110000011000110111100000 00100010110110000010000110001100101100 111110111000000010101001111110010001100 0010101110101101110101010110110011011101 00101100001110111000100000000110000001111 110001010000110000100100100111001001010000 0100110011010100010110100110010110011001110 10011001000000101111100011001000110011111000 111110000000100100111100100001011111000110000 0100100101001111100011011100011100001101101110 01001110101001001000101101100111111101001010100 000101000101110100000000000000000101001000000000 0110111100011111010110110000001001010000101110000 00000000001111111001010111011001101010000000001000 101110101011100101001001000010101010111111101001011 0010000000100101000000010000100011111110000110011110 
0 01 001 1010 10110 111001 1001000 10000000 000010010 0110010000 01100000001 001100000011 0100101000111 11110001101000 101000011001001 1001011110000001 01100111001000001 010010010011000111 0110100001000001101 01000110000101000000 101100111111001110001 1111101101011011111010 01000010011100000010010 010010000010110110010111 0000011011111100010110010 11110000011001001000100010 010011011111001101010011100 0111110101001101001101100100 00100000010101110000100111001 111110110001010101011001000010 1101100101110000100000001110000 00000001111101000011010000000111 011001111000111010100001100000000 1010011000111000001101110000001001 11000100001011110010100011100011001 101001010100000110010000010101010011 1001101001010010111010001001101110000 01111101110010010100010100110001111100 011110110110001011111101010001011000110 1011011000110000000011010111100011000001 00000100110100100010101100111010100001011 010111010000010100110011000110001100100100 0100010100101011100110011100110010001100000 11011001011110110001101000001111100100111000 100100010001010100000011111111110011111000110 0110000100110000100001000001100000001111110100 01100011010000110010001101001010101110111000010 100110000111001011010000011100010011100110010001 1111000100111010111000101111100101101001000101010 11000101011100111011000011000001111001101011011111 010001011000100010000100000000000100110111001100101 1011101000010000000110100010001101001011100010111111 
0 10 111 1110 00011 000000 0100000 00000100 001101100 0000001001 01100001010 010001001111 0010010100001 10000101001011 110100010100100 0111001101111100 10011000111010100 011001110100011001 1010000001001010111 00001000010111000011 111011100000101010100 1001000101010110110000 00111100101001000100010 011001010001001000000010 0101111001000101100010010 11101001001101110000001101 101000101000100000110100011 1011010011110010100000000110 00010101000000110100111010001 010110000100111011101010100101 1100010000011111100101001001001 10001010011011001000011100111011 010111000001111010011101110000110 0011010001100100101110001100001000 11111110100001001000010000000010000 101001010111011011011111100000000000 0001100100001110011001000000110000000 00111000110100011011110010001001010010 000101000010010110000100110001010110001 0011101101010111100101101010101001101011 00000111111010010111101101010110011001001 111010010111000110100010000111001011001101 1111100011110000011100000111011010101011001 00011111100101001001010010000110100100100000 001100011001101000110101110000000100110100111 0001101000010001011010111111101000101011101010 01010011111001000010001001111110001000011011100 110100010000000101011001101101010111011010011100 0001111010011101111000010010000000001000101000100 01110100000000101100100100010100010111110000100001 100001110110100011000100110101110111110110110001101 0000001110000001100010001111010000100111100000000100 
