1 01 000 0100 01010 001111 1110111 11001010 100011000 0100000011 11110001000 110110111010 1100100111100 01110000011001 000111001110001 1010110000110111 11011000100000010 011010000011011000 1101100000010011110 11001111111101111011 101100101110011011100 1111011000100100111110 00110010111101011010100 110010100000100011011100 1001011001001100101000000 11011100011001101101101100 000100100000011001110010001 1101101001101100011100101000 00101111011010011101011001000 100110010001111010010101101010 1001011100001110011111001110111 01110001111001110000111001100010 101000000111100101010100000011111 1010001010110101111011000110010010 00100101001000011000101101001111101 100000000000111110010110100010110001 0011000001111111101011011111101101010 01000111111011100010000101000101000000 001101011001000111010100100111010101100 1101100000010111000101110010100110000010 00001011011001000111111010000111010010010 010000110011101000011010111010000001001000 1100111110010100011110101100111100101011001 10011101100101011000011110110011101010000001 001001000010001111011111101100101101101100000 1000110110001001001010111001011000101011110100 11111011100000100101000011110000100110111001100 001010111001101000000100010100110111001110111011 0111010111011001010100010001110110011010111111111 10101110100010101011011110111110001010011110111100 100010000011110010110110111000110011101010010111000 1100001100000111011011101011000111111111010011100000 01011110111100001001111100000000011110111110010101101 001001001010101101101111101011011111010011100111110111 1111011011101110111110111010000110111010111011111100100 
0 11 000 1000 00010 110010 1100100 01000000 111100011 0000111101 10101101100 000101100111 1001011110100 00011000101000 110110101111010 0110110010111010 11000111000110001 000000110001110100 1110010001001000000 00110111111000110101 110101010110110100010 0000000010010111010000 01001110011010010110011 000100100000011000100010 1001100100010101110111000 00001011110001010011100010 111011101001001010011000000 0100001011110100100000001001 01100100110000010001101100000 101011001011010010101001010001 0101011001111111011010111010000 11010100101100001100011001100010 000101001111000101100111010001011 1010101101011001010100000111001010 11001100011001000000100110010110110 001110101000101100100010010001010011 0110000101101010110010110010010001000 00101000101010000111110000011000110010 111100011111001111001000110100010010101 0000001101010100000100100110011100111111 11011110100000111000100101101010011010110 100000000010110010010001100101111101001000 1000010011010010000010100110011111001001010 10111011111010000010010011001010110100001010 100011100101001100001011100111110010010000000 1000111100001010101010101111111000100111110100 00011001001011000010111100100000011000111110011 010001000100000011110011110010110111011010100000 0111001100010011000000001000010101110001111101100 11110000000111111101010000110000010001011111100011 110111011000001100001001010001111000001100000010000 0010010010011111000011100011010011111011101000010010 01010111010001000011100000000001011000111010111011000 001100110010000100110010010101110110110011010100011000 1111110111100110110001100000010010111001010001100111100 
0 01 111 0101 00000 010111 0111110 10100111 010101111 1100001100 01101111101 001100111000 0000101001010 11110010110111 010110011111110 0111111110010001 00101001101110000 001000110000101100 0110100110011010000 10010001110111011111 110000010001011000000 0010011101010110110000 11001110000010001001000 100100110010111000111110 0101000000110111000101010 10100010010110101111000011 100000111101001000101011000 0011000001010010111110010000 00101001001111110010001011010 111011000101111010011000000010 1111100000010011000001111011110 01011000110000011100011011000001 000010110101100011011101100101100 0001111100101111101000100110111111 01010001011010000001110100111101010 100010010001010111001000011110101111 0111011111010101111111110101011011011 11010011101001101010101100100100000001 000101001110100010001001000110001000000 1100110101001000010111100100011001101101 10100111110111110001000101010111101101001 011111010101011000111000000010111100100011 1110101111011000110110110010001111100100010 11111111001011010110100110001001001101101110 000011011011101010011000011011101100101011111 1101111011011111101100001010001111011001110100 11110110110010011111001110110000111110101110000 111000001101101111110101101110001110001111000000 1110111001110110000111110011001001101110111100010 11111001011101110110110010100000011010011011001100 100010001000010100100111000110111011110011101001001 0101101100011001000101111110110011110111111011110101 11011101100000101010011110111101000011100101011101100 110001101111110111110100111111011100100011111011110111 0011011111111101111010100100001110010111011101010000100 
0 11 010 1011 00011 110000 0110101 01011110 100010010 0001011101 11000110100 000010100101 1001101010000 10111101000101 011111000000111 1111010001111001 11010110100110000 000000010110110100 0011101010101011000 10001110111110011001 111110010001001011000 0001111001100001110011 00011100000001000110000 100011001101110111010000 0101110000001111011100010 00000101001101110111001101 010000110111000010110101010 0110000101001101001110111111 00000101010110010001100010000 101110011001100100000110010101 1101111010011111001000001101000 00111110001100000001001011011100 101101100111000111010100010000110 1110100000010000110110001110001111 10000011101100100110010000000100000 010000110110101010010110111100011100 0001101111011111000011011011100001000 01110101110000101101110011001101000100 110110000111001100000011111000100101100 0011100101010000111100011011101010100101 10000111110011101111001110110001101111000 111100101100001001110110111001001000001000 0010001100110100110000101101011101111110010 01010100010000110011011101010110101110000110 101001111011101001000001111011100110011001011 1101100100100110100111011111101100100101110100 11110001101000011000111011000010101111100000000 101000110011111001111110100011011010111001000110 1101010010011110111111111011110110110000000101000 11000100101101011101111101001100100001001110000111 010011110111110100001001000101010000011000000010000 1000001110011011011011110011001001000001001010110001 10010111110100000110001010000111000000100011111010000 010100011000100110010110000111100111011010000101101011 0100011000100110000010110011111011000011111110010010110 
1 00 010 0000 10000 001100 0011101 00000001 001011010 1001010010 00010001101 110100001000 0100001000000 01100101111010 000010001111010 1100000111101011 00100000100010000 010000100111110000 0010101111000000100 11000000000111110000 110011101001110111001 0110101000011010000100 10011101110010100000000 000100001000000011101111 1101101111101010010000001 00101110000100000010001001 000000011000110110100011101 1100010110110101111010101111 00000011110011110100110110000 010000010110100011010000100001 0100001011100010000100110101000 00010101001110001101101100001010 011001000111101010110011100111000 1100001101111000000111000101111000 00110101000011010011100101010110011 101001011100101001101100001111110110 0011110110000001001100111000000011110 10000010101111101011110000110000100001 100101100001101110011100001110101111011 0010000101001101100100000001001000000000 11100011100010000000001110100100000101001 110010101100101010100110101111010101001101 0101001101101010011101000011001011001010010 11001001010101000001111001010111010101110011 000010110110101001000110010000011111010000000 0000011100101101000100100100111101001000101001 10011000101110001010010000001110011101110101110 001011001000001010110111001000100111000010111000 0011000000000000101000011011100011111110010010010 10000110111011101101110010110111010110000110011000 001011010000111011001100011011100000010110100111001 0110111110000010101110001010000001101001110101100100 00010001100011111000000101101111101101101101100001001 110011000011100110001111000100110100001001011101001010 0011001000111000001101000100101111100011111111110001000 
0 11 001 1110 00011 011001 1101110 10100001 101110101 0110011010 00000011000 110001011001 0010011001111 10000000101111 000010010000100 1010001111000101 00000000100100011 011111001100010110 0001011101101101000 10110111100111001100 101010001000000011100 0110011101110010001001 11001100001000000101000 011110110111101001010000 0011100001010001101110111 00100000100111111011000100 111000110010001111011100001 0011011001110110000101001011 11010011001100110110010011110 101111010000000101111001100101 1100010100110111011000100001001 10110001010111010100001110001000 011100001010000001000101011111000 1101101000000001011110001000101101 11010111101011110111111100100010001 110001100110111000100101000010100111 0100100011001100100110010111111110000 01110101010111110110110001000010001010 001110111101101111111000010100100110001 1111000111110011101111000100011100010110 11010011110001011001110110100011011110010 011001110101111000000010111001100000000000 1100110101000110111011011101000000101100001 10010011011111111010010101101111011101001011 000011100110100111101111110001110000000100000 1010111111110010111010111100001111000001111000 10011011011101100110011100100000011100100011001 111100100111100011001111101010110001110101100011 0110100100000011110001101101101010101010010000000 01101100010010000100101001001000110111100011101101 110101000001110010111110000001100011110010011111010 1111010111010001110001100010001100111101011000011000 01011001000000010111010011110100011110110011001110000 000110110010111010010010100000101101001001101001111110 1011000010001000010001001100101111110101010101111000000 
1 01 010 1110 01000 000100 0011011 01010101 010101110 0010001110 00010001011 000010100000 0010011101011 01111110110010 001010001000111 0101111111110011 10011111001100010 001000101010111011 1101110000101000011 00110001100111111111 111000010001011010000 0011101100100000110000 01111001011100110110110 101001100001111000000100 0100100110010101110001001 00100010010010000000111101 001000100101101100110110101 1100001010110100000011000110 00110001110000111101100010001 001101111010100000100000111110 0001011101011100001100100100111 11011000100101011001110101010100 010010011010010010011100000101000 0000001111010010001000010010001010 11101011011101000100101010001000001 000010001101010000100110000000000000 1101011011000101000101111001110011001 00010001111011111100110101101010010001 010111110110001111011101000110100100000 1010101110000010111100001100100000001000 10100110001000100110101111111011011100001 100000001101100001110001011000110010111000 1010010001000111110011101001100111000010110 10001001111101011100111111011101011011011110 011011101001111011001001010001110010100000100 0011111000101000100010001101011011110000100000 11100001001001000000011111100101001101011101001 000100101011100010111001110100101100101111000000 1011111101011110000010000111001001110011001001101 00100100101111110001110110011010000101101101000110 011011000100011000100000101011100010011000110100000 1111001001000100000110110110111001100001000010000000 01001100000110000001011011010010010110100000000000110 100000011011010111000001000011110100010011010011000111 1100001110101111111011101101010001010110100001111001010 
0 01 000 1100 00001 101111 1001100 00001001 001110011 0011010011 01000011100 110111111000 0100010000111 10100100101011 000001001001100 0111000000000000 01100001110000101 111000110110110000 1000110101101010111 00001000000111111110 100000100110000000011 0111000000010011110010 11001000111001000111110 011010101001000011010010 0101100000100100100000110 10110001100101010000001111 101011111011000101010110100 1100100011011100001001100000 00101001101101111000101000100 001100100000100010001011000100 1001001110111001111010100100000 00000011011000010010010011001001 010000110011101000010111111001001 1111001100000011110001110101010001 01001010101101101110101011111101101 100100000001010100100100000110000111 0110111010010101110011100000010101011 00010110001001101011101001000010000011 101000111101111100100010100100100101010 0100100101100100011011000000001111110000 11010000010111000110010001011101000011010 110100011000000111011011010000000101010110 0110110001010000010001011110000101100011100 01111001100001000101110110111010100000001110 110001100100011101110011111011000000010010000 1101000001101011000011010010001011110101000011 00010010110111010011101000110010001110001110011 011011001100110100100010111000001101110011110100 1100000001010010100010000010111000011000010010010 11100011000011101100010110011111010000110000110000 101111100000011011011101000000011110100111001111010 0101100110010100000011110000000001000101011000011011 00101010011010001110011010100110000100000110110001000 001001010010100000011000010111110101010100010011100111 1100101110000000000110100010111010110100010100011011101 
0 00 011 1000 01001 010010 0110011 01000101 000101011 1010100100 00100000100 001111001101 0010101110110 01110001100111 110011011011110 0010011110011001 10010010011010100 100010001001010011 1001100010101011011 11011000111011010000 111100000000101000100 0100000111010111101001 01100100001011101000100 000010011110110000100101 1010111111101110110001000 00010111001110001101110101 010001001000110011101000110 1010000110010001111011101001 01110000000110101110100011111 001110110001000000010000000000 1101001000100001010011111001001 11001110101011100000111101000000 101011001011011010000010110100010 1010110110110011111100110110111110 00001100000010001110010011011011000 101111101110100100001000100000001100 1100000101010101011001010100011011010 11110100011000011011101101000100011110 110011111101010011110011000001010010100 0111101111001101110101110111011100100001 01101011100011010011110010000100010101000 111110101111111100110100010110001110100011 0010110100001101111101001100000011000100011 11010011111000011100011011100110010010100000 000011101101001111110001011111110100111001000 1001100110100101000000110000000101101111111010 00010001001100110111100110100010000111111000000 010011111011100000000001111011010100010101101100 1101110000101000101011011111001010100011011011101 01010011100110001111111101000110001100111000110000 110111001011110010111001111111001011001001001010100 1111010110001110001010000001011111111101001100000100 00011110110010100010001001100100010111111010010011000 011110000010110011000000011001110011010000010101011110 0101111011110111111111001010000011110101100011000100010 
1 10 010 1110 00010 110010 0111100 11100000 001100001 0000000000 01100000110 001111000010 1000001100000 01011101110001 101010101010001 0101010100011010 00111000110001010 110100111100111001 0101100111011100101 10110000100000001111 011010011100110101011 1110110110111011100100 01110110001010101111100 011110111110010000111110 0010100100011110001100000 01000001000101110000110111 010010001111000100011101100 1010001101000100110100001000 01010000001000101101011100010 010011111000101001000101111011 1100000100010000011100000101000 10111001000100010000010101010101 111000101010000100100001100000011 0011110010011011001110000110010111 01100110101011000110001100110101001 101101110111101000110100110100110100 0011101010000001010011110100110100000 01001000111100000010011011100110010100 100100100011010000101111110001000101001 0000001110011001111001100100100000100100 11011000001111100111010011111011011101011 111111000110110101000001110101010001101011 1001110101101100100101011100010000000100100 01010101101111001111001110100000110011101000 000100011111010101110000111111111101000011000 1001100010010010011011011111100010000111101000 01000101010010011010100101010111111001001100000 010010101000000111100010100011110000011011010101 1011101110011101111010101000001100111010100110001 01001001110001010110110011101000000100110000010111 111011101101111111101111010110100101100100000100111 1000001100110111101010111111001001011011000110111110 01011100100010110100101001000011100100011001010010100 010010011111010111010110101001100111100111011010100111 1011011100100010101000110000100011001100110111010000000 
1 00 100 1110 00110 010010 1101000 11111101 110000110 0011000100 11011110100 010001010011 1101111000110 10000100001011 000100101110001 1101001000010010 11001111100010110 010000110011010100 0111000011110000100 01100001001011101001 111110001110101011111 1111010101000011010101 01100000011110001001110 000110100010111001011000 1101010100101010101110000 00100111000110011000111010 010011010101011001110010011 1001111100111111001100011100 00110111010000001100000010100 111111001111110010011111011111 0001011010011111011010010000100 10100001101101111000101010101111 011111000011111111110011101101001 1111110111111000101111111010101001 01000101011110111100010001110100001 111111101110011101001011111111111000 0110010011100100000101100101100110110 10110001000010110001011100111111101110 000100110111101011011110011011110111100 1010110100100111110011111110001001000000 00100000110001001111011111111111111111001 110111010010111101011000110101101011000111 0010101110000101011111011110111110000100011 01010101111101111001011000111000000110010000 111101011111110001001010011010100110110011101 0101001001110001101110111011101100100000110111 11010001111100111101111010001101000111001010110 010001101001100011011010101001010010010010011111 0111000101001110110100010111010100001110001001010 10011011101000001110101110111101010101111011011010 010000100111010111000110001111110110111011101010011 1101110110111011111001000111101011111110100101001110 11111101110111010001110111110100010010010001010001101 011110111011010101101111011101111111010001100100000011 0010110110010011101011110110100111000101011100000101011 
0 01 010 1001 11010 011011 0001000 01100000 001001001 0101100101 01010101011 001001011001 0110011011011 10001010101011 010011100000110 0010000010000110 01000101111011010 101111000000010110 0110011000001010000 00001001111000100001 000110000100101111000 0011111011110010011011 10100011111100000001100 001000011001000100011011 1011111000000011100110100 00011010110110000011001001 101000000110011001101000011 0111111011101000111000110010 00100011110000101001101000101 000011010010001101000000001100 1100110011000010111100011011110 10001010100111111010000000010010 110111010000100111110110001110001 0111111101000100110100001101011111 01111000110101101101110101001110100 011101010111000110101100001111001000 0011101101110111001001111001000001110 00100100010011010100111110001110100010 010111010101010111100000010000001111001 0010011011110111011100010100111001011001 10000100001111110101101001110111111000101 010010011000001110101011101000011010110110 1010011110110000101011111111111010101010000 01010001010101010000100000111010100111001001 011111000000011110000110010011010111000101001 1100010111101010111100101100100000011010000000 00111000011000000100011100110100011110110110000 110011010011000011001100010000001010100010001001 0010100000011000110001100001110010101101010000000 10011011110011010001110101111001000110110110000000 000111111101011110011001011110111101010110001010011 0110001110110111011100000101100000001100010010010001 01101001101001100110110110110110111010011000010001000 010110011011010011001101011110111111111110000000100011 1001010000111000110001111011010111100010011100111100000 
